day,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max
2025-11-01,9.7,4.3,7.0,0.2,0.2,0.0,10.7
2025-11-02,11.1,5.3,7.8,1.8,1.8,0.0,18.2
2025-11-03,14.8,5.3,9.3,0.8,0.8,0.0,19.6
2025-11-04,15.4,4.1,9.8,0.0,0.0,0.0,17.5
2025-11-05,15.2,8.0,12.0,0.0,0.0,0.0,19.5
2025-11-06,13.7,1.4,8.2,0.0,0.0,0.0,21.8
2025-11-07,16.7,9.1,12.1,5.4,5.4,0.0,23.7
2025-11-08,9.7,4.4,7.4,10.0,10.0,0.0,18.4
2025-11-09,4.9,-2.2,1.1,11.2,6.5,3.36,30.0
2025-11-10,0.6,-3.0,-1.1,4.9,0.0,3.43,33.1
2025-11-11,3.2,-4.2,-0.4,0.0,0.0,0.0,24.1
2025-11-12,11.1,3.1,6.1,0.0,0.0,0.0,18.4
2025-11-13,10.9,1.9,6.4,0.0,0.0,0.0,14.7
2025-11-14,17.2,5.2,11.0,0.0,0.0,0.0,16.0
2025-11-15,19.8,11.3,15.7,0.0,0.0,0.0,24.1
2025-11-16,10.7,3.0,6.1,0.0,0.0,0.0,21.8
2025-11-17,7.6,0.5,4.2,0.0,0.0,0.0,12.2
2025-11-18,5.9,4.3,5.3,12.3,9.1,2.24,17.7
2025-11-19,7.2,5.8,6.3,0.1,0.1,0.0,13.4
2025-11-20,9.0,5.6,7.1,0.0,0.0,0.0,12.5
2025-11-21,8.3,5.4,6.9,0.4,0.4,0.0,8.5
2025-11-22,8.7,2.0,6.0,0.0,0.0,0.0,19.7
2025-11-23,11.4,4.0,6.9,0.0,0.0,0.0,15.0
2025-11-24,9.8,2.5,6.2,0.9,0.9,0.0,13.5
2025-11-25,11.3,7.9,9.4,6.3,6.3,0.0,18.3
2025-11-26,7.7,-0.6,2.0,0.1,0.1,0.0,39.3
2025-11-27,0.5,-2.2,-1.0,0.2,0.0,0.14,26.4
2025-11-28,-0.2,-4.6,-2.5,0.0,0.0,0.0,20.8
2025-11-29,-0.5,-2.9,-2.0,16.3,0.0,11.41,25.3
2025-11-30,0.8,-5.7,-1.8,2.8,0.1,1.89,25.3
2025-12-01,-2.5,-8.4,-5.1,3.3,0.0,2.31,12.4
2025-12-02,-3.9,-9.1,-6.7,0.7,0.0,0.49,17.7
2025-12-03,-1.3,-6.0,-3.8,1.2,0.0,0.84,21.9
2025-12-04,-6.3,-12.8,-10.1,0.0,0.0,0.0,18.6
2025-12-05,-3.9,-13.3,-8.3,0.0,0.0,0.0,21.3
2025-12-06,-0.6,-4.0,-1.8,0.0,0.0,0.0,17.1
2025-12-07,0.9,-5.1,-1.7,9.3,0.0,6.51,21.2
2025-12-08,-2.7,-8.3,-6.2,0.0,0.0,0.0,17.2
2025-12-09,2.7,-8.3,-1.7,3.3,2.7,0.42,23.5
2025-12-10,3.8,-3.2,0.3,3.2,2.0,0.84,28.2
2025-12-11,-3.1,-6.0,-4.2,0.0,0.0,0.0,12.1
2025-12-12,-1.3,-5.3,-3.3,0.0,0.0,0.0,17.0
2025-12-13,-3.4,-15.5,-10.7,1.1,0.0,0.77,21.6
2025-12-14,-13.3,-18.8,-16.2,0.0,0.0,0.0,22.3
2025-12-15,-6.4,-17.3,-11.8,0.0,0.0,0.0,20.9
2025-12-16,2.6,-10.5,-3.8,0.0,0.0,0.0,22.4
2025-12-17,3.4,0.1,2.1,0.6,0.6,0.0,22.3
2025-12-18,10.1,-4.5,5.0,6.9,6.9,0.0,31.0
2025-12-19,-5.7,-11.2,-7.9,0.1,0.0,0.07,28.2
2025-12-20,4.6,-5.3,0.9,0.0,0.0,0.0,24.9
2025-12-21,-0.4,-7.3,-3.3,0.0,0.0,0.0,23.3
2025-12-22,5.9,-1.1,2.6,0.1,0.1,0.0,17.2
2025-12-23,9.9,2.8,5.4,0.0,0.0,0.0,12.9
2025-12-24,6.1,1.7,3.8,0.3,0.3,0.0,11.8
2025-12-25,5.5,3.1,4.1,0.2,0.2,0.0,19.8
2025-12-26,8.8,3.5,5.9,2.1,2.1,0.0,18.1
2025-12-27,5.9,3.1,4.2,0.1,0.1,0.0,16.4
2025-12-28,11.4,-1.1,8.3,41.2,41.1,0.07,30.9
2025-12-29,-3.1,-8.3,-6.3,2.2,0.0,1.54,36.8
2025-12-30,-4.2,-11.4,-8.2,2.4,0.0,1.68,18.8
2025-12-31,1.2,-5.8,-1.3,2.4,0.9,1.05,22.5
2026-01-01,-7.0,-11.8,-9.0,0.4,0.0,0.28,16.7
2026-01-02,-5.8,-8.6,-7.2,0.0,0.0,0.0,13.4
2026-01-03,-4.0,-8.6,-5.8,0.0,0.0,0.0,9.7
2026-01-04,-0.6,-5.7,-3.0,0.0,0.0,0.0,16.8
2026-01-05,5.8,-0.3,2.1,0.0,0.0,0.0,18.5
2026-01-06,6.8,2.4,4.2,1.3,1.3,0.0,13.9
2026-01-07,5.1,1.7,3.3,0.0,0.0,0.0,16.9
2026-01-08,15.5,4.3,8.7,17.0,17.0,0.0,43.6
2026-01-09,15.6,3.8,8.1,0.1,0.1,0.0,32.6
2026-01-10,3.3,-1.9,1.7,6.4,4.1,1.61,19.3
2026-01-11,1.0,-5.1,-2.2,0.2,0.0,0.14,24.9
2026-01-12,4.0,-3.3,-0.0,0.0,0.0,0.0,19.6
2026-01-13,9.6,1.2,5.0,0.8,0.8,0.0,23.7
2026-01-14,5.0,-7.3,-2.1,4.4,0.3,2.87,35.3
2026-01-15,-5.6,-10.2,-7.7,0.4,0.0,0.28,22.8
2026-01-16,1.9,-5.4,-1.6,2.0,0.0,1.4,21.1
2026-01-17,-4.3,-11.1,-9.1,0.1,0.0,0.07,24.1
2026-01-18,-7.6,-13.2,-10.1,1.0,0.0,0.7,19.0
2026-01-19,-7.3,-17.7,-14.0,1.4,0.0,0.98,27.2
2026-01-20,-6.5,-16.8,-11.8,0.0,0.0,0.0,15.3
2026-01-21,-1.2,-6.2,-3.2,2.0,0.0,1.4,25.1
2026-01-22,-2.1,-10.6,-7.4,0.1,0.0,0.07,26.9
2026-01-23,-12.9,-23.0,-20.0,0.0,0.0,0.0,23.0
2026-01-24,-12.0,-22.7,-18.1,2.3,0.0,1.61,12.5
2026-01-25,-7.1,-14.6,-9.9,5.5,0.0,3.85,22.3
2026-01-26,-14.1,-18.3,-16.0,0.0,0.0,0.0,24.8
2026-01-27,-9.6,-15.1,-11.8,0.0,0.0,0.0,25.7
2026-01-28,-9.8,-17.4,-13.9,0.0,0.0,0.0,16.6
2026-01-29,-10.5,-17.0,-13.7,0.0,0.0,0.0,13.7
2026-01-30,-6.5,-14.4,-10.6,2.5,0.0,1.75,20.2
2026-01-31,-3.7,-11.9,-7.3,3.0,0.4,1.82,23.6
2026-02-01,-3.9,-11.6,-7.4,0.0,0.0,0.0,16.2
2026-02-02,-2.5,-5.9,-4.3,0.3,0.0,0.21,15.2
2026-02-03,-2.4,-8.3,-5.3,0.0,0.0,0.0,15.2
2026-02-04,-3.3,-8.8,-5.2,0.0,0.0,0.0,16.3
2026-02-05,-2.2,-11.1,-5.9,0.6,0.0,0.42,16.7
2026-02-06,2.1,-4.5,-1.0,3.4,0.2,2.24,24.4
2026-02-07,-5.2,-10.9,-7.2,0.1,0.0,0.14,21.4
2026-02-08,-2.9,-5.4,-4.3,0.8,0.0,0.56,15.2
2026-02-09,2.0,-7.1,-2.7,0.0,0.0,0.0,19.3
2026-02-10,7.8,1.0,3.8,0.0,0.0,0.0,21.9
2026-02-11,4.8,-2.8,0.6,0.0,0.0,0.0,13.6
2026-02-12,2.2,-2.8,-0.3,0.0,0.0,0.0,7.8
2026-02-13,10.8,-2.8,3.2,0.0,0.0,0.0,15.1
2026-02-14,9.1,-0.9,3.9,0.0,0.0,0.0,12.9
2026-02-15,13.4,0.7,6.0,0.0,0.0,0.0,11.1
2026-02-16,16.6,2.2,8.3,0.0,0.0,0.0,19.3
2026-02-17,10.9,5.0,7.9,4.2,4.2,0.0,21.1
2026-02-18,15.8,8.2,11.7,1.9,1.9,0.0,22.2
2026-02-19,13.8,2.9,7.6,0.2,0.2,0.0,14.8
2026-02-20,7.2,-2.6,1.4,3.9,3.6,0.21,33.4
2026-02-21,-1.0,-3.3,-2.2,0.5,0.0,0.42,14.5
2026-02-22,-2.6,-6.2,-4.0,0.6,0.0,0.42,20.5
2026-02-23,-2.5,-6.7,-5.2,0.0,0.0,0.0,22.0
2026-02-24,2.8,-7.5,-1.9,0.1,0.0,0.07,23.0
2026-02-25,2.3,-2.0,-0.3,0.0,0.0,0.0,17.3
2026-02-26,4.6,-4.9,-0.1,0.0,0.0,0.0,11.9
2026-02-27,15.4,-1.0,6.4,0.0,0.0,0.0,16.8
2026-02-28,7.4,-2.3,1.4,0.0,0.0,0.0,23.2
2026-03-01,-1.4,-3.4,-2.4,0.0,0.0,0.0,20.6
2026-03-02,3.0,-3.6,-0.3,0.0,0.0,0.0,12.5
2026-03-03,3.1,-0.1,1.2,0.3,0.3,0.0,11.0
2026-03-04,4.2,-0.2,2.2,2.8,2.8,0.0,10.3
2026-03-05,8.0,3.4,5.2,1.0,1.0,0.0,7.1
2026-03-06,19.9,4.9,11.6,7.4,7.4,0.0,18.0
2026-03-07,17.1,4.5,12.1,6.5,6.5,0.0,27.6
2026-03-08,15.5,1.2,8.0,0.0,0.0,0.0,22.8
2026-03-09,21.1,8.7,14.1,0.0,0.0,0.0,21.6
2026-03-10,15.0,3.5,8.5,0.3,0.3,0.0,17.0
2026-03-11,5.2,1.7,3.1,7.6,6.4,0.84,22.8
2026-03-12,7.0,-0.7,3.1,0.1,0.1,0.0,21.3
2026-03-13,7.8,1.5,5.4,1.6,1.5,0.07,42.0
2026-03-14,2.2,-0.5,0.9,0.6,0.0,0.49,18.2
2026-03-15,16.5,1.2,7.4,41.6,41.6,0.0,34.1
2026-03-16,1.0,-6.3,-3.2,5.3,0.8,3.15,30.6
2026-03-17,-4.8,-10.1,-6.9,0.0,0.0,0.0,21.1
2026-03-18,6.4,-5.2,-0.0,0.8,0.0,0.56,17.5
2026-03-19,10.8,0.5,5.1,2.3,2.3,0.0,12.1
2026-03-20,19.1,5.2,10.1,0.0,0.0,0.0,17.7
2026-03-21,20.0,3.7,12.0,0.0,0.0,0.0,21.9
2026-03-22,18.5,0.4,6.6,1.8,1.8,0.0,33.4
2026-03-23,2.6,-0.7,0.8,0.1,0.1,0.0,29.3
2026-03-24,8.8,-1.5,3.3,0.0,0.0,0.0,11.0
2026-03-25,20.1,3.9,11.7,0.0,0.0,0.0,19.0
2026-03-26,19.8,1.3,10.5,5.5,5.5,0.0,30.2
2026-03-27,3.3,-0.4,1.1,0.1,0.0,0.07,29.2
2026-03-28,8.0,-1.9,3.1,0.0,0.0,0.0,17.6
2026-03-29,16.3,4.3,10.3,0.0,0.0,0.0,17.0
2026-03-30,27.1,10.0,17.8,3.2,3.2,0.0,25.9
2026-03-31,20.7,4.0,14.9,5.9,5.9,0.0,28.3
2026-04-01,4.7,2.7,3.6,0.5,0.5,0.0,24.7
2026-04-02,20.0,3.9,11.5,26.1,26.1,0.0,32.3
2026-04-03,16.3,4.0,9.0,2.4,2.4,0.0,21.9
2026-04-04,15.6,5.2,9.2,10.5,10.5,0.0,25.1
2026-04-05,10.7,3.4,6.6,0.0,0.0,0.0,22.0
2026-04-06,9.9,1.8,6.5,4.3,4.3,0.0,20.6
2026-04-07,1.9,-1.2,0.7,0.0,0.0,0.0,17.7
2026-04-08,18.4,2.2,9.9,0.1,0.1,0.0,25.3
2026-04-09,20.2,8.2,15.2,3.8,3.8,0.0,26.0
2026-04-10,8.7,4.5,6.6,5.4,5.4,0.0,13.8
2026-04-11,11.4,2.5,7.0,0.0,0.0,0.0,13.9
2026-04-12,24.9,11.3,18.5,2.7,2.7,0.0,25.6
2026-04-13,24.2,16.8,19.8,2.2,2.2,0.0,26.0
2026-04-14,26.9,15.0,21.0,0.1,0.1,0.0,25.0
2026-04-15,21.2,14.3,18.3,28.7,28.7,0.0,24.9
2026-04-16,20.7,9.4,15.9,9.1,9.1,0.0,18.3
2026-04-17,25.6,8.6,16.6,18.5,18.5,0.0,24.3
2026-04-18,18.2,6.0,10.5,9.0,9.0,0.0,26.6
2026-04-19,9.4,3.1,5.9,3.5,1.8,1.19,23.0
2026-04-20,10.4,2.8,7.2,0.0,0.0,0.0,16.0
2026-04-21,23.3,8.8,15.2,1.3,1.3,0.0,20.2
2026-04-22,19.3,8.8,13.5,0.0,0.0,0.0,14.4
2026-04-23,25.8,9.3,18.2,0.0,0.0,0.0,17.4
2026-04-24,20.5,10.9,18.4,1.3,1.3,0.0,19.3
2026-04-25,9.8,6.7,8.1,0.0,0.0,0.0,18.8
2026-04-26,13.3,6.3,10.1,0.0,0.0,0.0,12.2
2026-04-27,18.8,11.4,14.8,26.3,26.3,0.0,30.0
2026-04-28,17.0,10.8,13.8,0.5,0.5,0.0,22.7
2026-04-29,12.7,5.9,9.4,3.5,3.5,0.0,17.6
2026-04-30,11.1,5.0,6.9,3.9,3.9,0.0,14.0
2026-05-01,7.8,3.8,5.9,2.1,2.1,0.0,12.0
2026-05-02,11.5,2.0,7.3,0.4,0.4,0.0,13.0
2026-05-03,17.9,6.7,11.7,0.3,0.3,0.0,20.6
2026-05-04,25.0,9.7,16.9,1.2,1.2,0.0,21.3
2026-05-05,15.4,8.9,12.4,1.3,1.3,0.0,14.2
2026-05-06,14.1,6.6,10.5,0.0,0.0,0.0,20.7
2026-05-07,15.5,3.5,10.1,1.1,1.1,0.0,21.5
2026-05-08,16.3,6.8,12.7,0.0,0.0,0.0,15.0
2026-05-09,23.9,10.9,16.1,0.3,0.3,0.0,23.2
2026-05-10,15.1,7.5,12.0,0.0,0.0,0.0,14.2
2026-05-11,12.3,6.7,9.2,0.0,0.0,0.0,18.6
2026-05-12,23.5,6.5,15.2,1.5,1.5,0.0,23.7
2026-05-13,18.6,9.2,11.8,0.0,0.0,0.0,17.6
2026-05-14,16.6,6.5,12.4,0.0,0.0,0.0,12.7
2026-05-15,22.8,11.8,17.3,0.8,0.8,0.0,21.1
2026-05-16,28.5,16.7,22.6,3.3,3.3,0.0,19.5
2026-05-17,30.3,18.8,24.8,0.2,0.2,0.0,26.0
2026-05-18,26.4,20.7,23.7,3.6,3.6,0.0,24.7
2026-05-19,26.6,17.3,22.0,0.8,0.8,0.0,24.5
2026-05-20,16.6,9.7,12.8,0.0,0.0,0.0,19.7
2026-05-21,13.5,9.5,11.5,0.4,0.4,0.0,19.1
2026-05-22,16.9,11.1,14.5,0.0,0.0,0.0,21.3
2026-05-23,17.3,12.4,14.8,0.3,0.3,0.0,13.5
2026-05-24,20.0,15.1,17.1,16.0,16.0,0.0,10.4
2026-05-25,25.6,14.2,20.6,0.0,0.0,0.0,17.3
2026-05-26,26.3,17.4,22.5,0.0,0.0,0.0,13.1
2026-05-27,24.0,16.4,19.9,0.0,0.0,0.0,12.3
2026-05-28,17.7,13.3,15.5,0.0,0.0,0.0,15.9
2026-05-29,25.7,11.7,19.3,0.0,0.0,0.0,13.7
2026-05-30,19.8,14.7,18.0,0.0,0.0,0.0,17.3
2026-05-31,19.9,13.7,16.8,0.0,0.0,0.0,16.3
2026-06-01,19.2,14.0,16.1,0.1,0.1,0.0,10.8
2026-06-02,20.8,13.6,17.3,0.0,0.0,0.0,13.4
2026-06-03,24.8,13.3,19.4,0.0,0.0,0.0,15.5
2026-06-04,30.1,17.3,24.6,0.0,0.0,0.0,19.2
2026-06-05,24.9,20.2,22.5,13.6,13.6,0.0,18.4
2026-06-06,26.7,18.5,21.7,5.6,5.6,0.0,19.8
2026-06-07,23.3,18.6,20.4,1.4,1.4,0.0,14.0
2026-06-08,26.3,18.7,22.3,20.8,20.8,0.0,16.4
2026-06-09,29.9,20.5,24.8,6.9,6.9,0.0,14.3
2026-06-10,30.8,21.2,24.3,12.9,12.9,0.0,26.6
2026-06-11,27.6,19.9,23.1,18.1,18.1,0.0,31.5
2026-06-12,26.0,17.1,21.6,0.0,0.0,0.0,17.5
2026-06-13,27.9,18.3,22.9,3.2,3.2,0.0,21.9
2026-06-14,21.4,16.1,18.8,11.7,11.7,0.0,23.3
2026-06-15,23.5,12.8,18.8,0.0,0.0,0.0,14.7
2026-06-16,22.6,16.4,19.3,2.5,2.5,0.0,22.9
2026-06-17,20.6,14.9,17.3,15.7,15.7,0.0,37.8
2026-06-18,21.4,17.0,19.3,0.4,0.4,0.0,21.8
2026-06-19,24.0,15.2,20.1,0.1,0.1,0.0,15.4
2026-06-20,24.8,16.3,20.9,0.3,0.3,0.0,15.6
2026-06-21,22.1,16.4,18.7,29.6,29.6,0.0,21.7
2026-06-22,19.0,15.9,17.1,3.2,3.2,0.0,23.9
2026-06-23,19.7,14.8,17.3,0.0,0.0,0.0,12.2
2026-06-24,21.7,15.1,17.9,25.4,25.4,0.0,12.2
2026-06-25,24.4,16.8,20.5,2.2,2.2,0.0,11.6
2026-06-26,18.1,16.6,17.3,1.6,1.6,0.0,12.5
2026-06-27,22.0,17.2,19.6,0.0,0.0,0.0,13.1
2026-06-28,26.6,18.2,22.3,0.1,0.1,0.0,16.1
2026-06-29,33.2,21.6,28.0,6.0,6.0,0.0,20.1
2026-06-30,34.4,25.8,30.1,0.3,0.3,0.0,25.8
2026-07-01,35.8,26.8,31.3,0.0,0.0,0.0,20.1
2026-07-02,34.1,23.8,29.2,5.1,5.1,0.0,20.7
2026-07-03,32.7,23.2,26.0,11.9,11.9,0.0,13.8
2026-07-04,27.9,20.8,23.6,15.9,15.9,0.0,10.7
2026-07-05,22.7,19.9,21.2,1.6,1.6,0.0,15.8
2026-07-06,23.6,20.3,21.8,0.2,0.2,0.0,15.4
2026-07-07,26.4,19.5,23.3,0.0,0.0,0.0,12.4
2026-07-08,31.5,20.0,26.4,0.0,0.0,0.0,10.6
2026-07-09,30.1,22.6,26.0,4.2,4.2,0.0,12.7
2026-07-10,24.8,21.7,23.1,0.3,0.3,0.0,13.4
2026-07-11,25.0,20.8,22.8,0.0,0.0,0.0,15.4
2026-07-12,27.6,21.2,24.4,0.0,0.0,0.0,12.6
2026-07-13,30.8,20.6,26.6,0.0,0.0,0.0,10.3
2026-07-14,33.0,22.9,28.7,0.0,0.0,0.0,11.1
2026-07-15,32.6,24.4,28.8,0.0,0.0,0.0,11.6
2026-07-16,28.4,23.6,26.0,0.0,0.0,0.0,12.3
2026-07-17,31.5,22.7,26.7,19.1,19.1,0.0,12.7
2026-07-18,30.9,22.2,26.1,8.3,8.3,0.0,17.3
2026-07-19,23.8,20.3,22.2,0.0,0.0,0.0,15.9
2026-07-20,27.1,18.9,23.4,0.2,0.2,0.0,21.3
2026-07-21,29.2,19.7,25.0,6.0,6.0,0.0,20.4
2026-07-22,20.9,17.3,19.3,1.4,1.4,0.0,18.6
2026-07-23,23.5,15.3,19.9,0.0,0.0,0.0,13.4
2026-07-24,25.0,17.0,21.3,0.0,0.0,0.0,10.2
2026-07-25,26.4,17.3,22.1,0.0,0.0,0.0,13.0
2026-07-26,30.8,21.3,26.0,0.0,0.0,0.0,11.8
2026-07-27,27.2,23.4,24.8,19.2,19.2,0.0,24.5
2026-07-28,25.0,20.6,22.1,0.2,0.2,0.0,20.8
2026-07-29,24.1,19.5,21.7,0.0,0.0,0.0,16.1
2026-07-30,29.0,17.5,24.0,0.0,0.0,0.0,9.1
2026-07-31,27.3,20.5,23.0,12.4,12.4,0.0,16.8
2026-08-01,22.1,20.3,21.2,77.7,77.7,0.0,27.9
2026-08-02,22.0,19.7,20.8,0.6,0.6,0.0,23.4
2026-08-03,25.7,19.0,22.5,0.0,0.0,0.0,11.8
2026-08-04,28.7,19.6,24.3,0.0,0.0,0.0,12.1
2026-08-05,28.8,20.8,23.7,10.2,10.2,0.0,15.9
2026-08-06,25.9,20.4,22.7,3.6,3.6,0.0,7.8
2026-08-07,28.3,20.5,24.4,0.7,0.7,0.0,11.2
2026-08-08,27.0,21.6,24.0,0.1,0.1,0.0,11.6
2026-08-09,25.6,19.0,22.1,19.4,19.4,0.0,20.4
2026-08-10,28.9,20.6,23.1,18.8,18.8,0.0,21.6
2026-08-11,26.2,21.3,23.4,17.6,17.6,0.0,22.1
2026-08-12,28.1,20.1,23.8,4.1,4.1,0.0,19.6
2026-08-13,26.2,22.1,23.4,15.3,15.3,0.0,15.5
2026-08-14,25.3,22.3,23.7,4.5,4.5,0.0,12.0
2026-08-15,27.5,22.3,24.2,16.2,16.2,0.0,13.0
2026-08-16,29.6,22.3,25.0,9.0,9.0,0.0,13.3
2026-08-17,24.3,20.2,22.4,1.4,1.4,0.0,13.7
2026-08-18,26.9,18.9,21.7,8.7,8.7,0.0,14.3
2026-08-19,24.8,19.0,21.8,0.9,0.9,0.0,12.9
2026-08-20,23.8,20.0,21.9,0.0,0.0,0.0,13.7
2026-08-21,26.0,17.2,21.6,0.8,0.8,0.0,15.7
2026-08-22,26.2,19.3,22.1,0.8,0.8,0.0,18.8
2026-08-23,23.8,17.0,20.3,0.0,0.0,0.0,18.6
2026-08-24,23.8,15.0,19.4,0.0,0.0,0.0,11.0
2026-08-25,24.8,15.1,20.6,0.0,0.0,0.0,9.6
2026-08-26,28.3,19.0,23.1,2.7,2.7,0.0,14.2
2026-08-27,25.1,18.8,22.2,0.6,0.6,0.0,9.1
2026-08-28,26.0,19.0,22.6,0.4,0.4,0.0,10.1
2026-08-29,27.2,17.7,22.4,0.2,0.2,0.0,16.2
2026-08-30,27.1,20.6,23.0,9.5,9.5,0.0,21.6
2026-08-31,30.0,22.0,25.4,10.1,10.1,0.0,19.2
